HY020,HY022,HY023,HB070,HB100,head_age,head_PB150,head_PB190,head_PE021,head_PL051A,head_PL060,head_PY010N,head_PH010,household_size,mean_age,std_age,num_males,max_education,num_employed,total_employee_income,total_pension,avg_health,employment_rate,num_children,num_elderly,num_working_age,dependency_ratio,income_per_capita,vhPobreza
5716.2,-67.39,-67.39,3481601.0,12.0,62,2,5.0,,,,0.0,2.0,1,62.0,,0,,0,0.0,5783.6,2.0,0.0,0,0,1,0.0,0.0,1
20824.3,20824.3,7528.9,3481701.0,28.0,83,2,4.0,,,,0.0,3.0,1,83.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
36919.5,36919.5,36919.5,3481801.0,9.0,35,1,1.0,,26.0,31.0,17250.9,1.0,2,33.0,2.8284271247461903,1,,0,36731.4,0.0,1.5,0.0,0,0,2,0.0,18365.7,0
52494.29,51498.69,51498.69,3481901.0,9.0,54,1,1.0,,13.0,62.0,0.0,2.0,2,52.0,2.8284271247461903,1,,0,0.0,995.6,2.0,0.0,0,0,2,0.0,0.0,0
94064.21,94064.21,94064.21,3482001.0,10.0,46,1,2.0,50.0,54.0,40.0,34275.3,2.0,5,29.4,14.38054240979804,2,50.0,0,91106.11,0.0,1.4,0.0,1,0,4,0.25,18221.222,0
85874.8,85874.8,85874.8,3482601.0,13.0,46,1,2.0,,24.0,40.0,53415.2,2.0,2,45.0,1.4142135623730951,1,,0,80362.29999999999,0.0,2.0,0.0,0,0,2,0.0,40181.149999999994,0
85121.2,83921.2,83921.2,3482701.0,18.0,34,1,2.0,,24.0,46.0,39723.6,2.0,2,34.0,0.0,1,,0,81294.1,0.0,1.5,0.0,0,0,2,0.0,40647.05,0
103606.39,103606.39,57344.79,3482801.0,13.0,41,2,1.0,,32.0,38.0,21901.2,2.0,4,56.75,16.520189667999176,2,,0,50095.0,0.0,2.25,0.0,0,2,2,1.0,12523.75,0
11467.44,11467.44,-2117.15,3483001.0,15.0,86,1,2.0,,,,0.0,1.0,2,86.0,0.0,1,,0,0.0,0.0,2.5,0.0,0,2,0,2.0,0.0,1
77601.9,77601.9,44883.4,3483101.0,29.0,79,1,2.0,,,,0.0,3.0,2,80.5,2.1213203435596424,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
35268.8,35268.8,35268.8,3483301.0,7.0,44,2,3.0,,24.0,40.0,34528.6,1.0,1,44.0,,0,,0,34528.6,0.0,1.0,0.0,0,0,1,0.0,34528.6,0
47130.4,47130.4,13525.1,3483501.0,32.0,74,2,4.0,,,,0.0,3.0,1,74.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
27007.4,0.0,0.0,3483601.0,14.0,60,1,5.0,,,,0.0,3.0,1,60.0,,1,,0,0.0,0.0,3.0,0.0,0,0,1,0.0,0.0,0
79815.2,79815.2,79815.2,3483701.0,16.0,44,1,2.0,,54.0,37.0,48600.1,1.0,2,43.5,0.7071067811865476,1,,0,73026.1,0.0,1.0,0.0,0,0,2,0.0,36513.05,0
89303.4,89303.4,89303.4,3483801.0,5.0,47,2,1.0,,43.0,,26051.3,2.0,2,44.5,3.5355339059327378,1,,0,62050.600000000006,0.0,2.0,0.0,0,0,2,0.0,31025.300000000003,0
64235.3,38469.6,38469.6,3483901.0,14.0,30,1,2.0,,32.0,40.0,30451.1,2.0,2,34.0,5.656854249492381,1,,0,59780.7,25765.7,1.5,0.0,0,0,2,0.0,29890.35,0
16033.3,16033.3,-59.9,3484001.0,16.0,78,2,4.0,,,,0.0,2.0,1,78.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
101825.1,101825.1,101825.1,3484101.0,8.0,41,2,2.0,,22.0,40.0,23291.9,1.0,2,41.0,0.0,1,,0,77002.6,0.0,1.0,0.0,0,0,2,0.0,38501.3,0
84397.2,84397.2,84397.2,3484201.0,8.0,47,2,2.0,,13.0,40.0,53367.0,2.0,2,49.0,2.8284271247461903,1,,0,83233.1,0.0,2.0,0.0,0,0,2,0.0,41616.55,0
60365.3,54261.7,54261.7,3484401.0,16.0,55,1,2.0,,83.0,40.0,31189.1,2.0,3,44.666666666666664,17.03917055884274,1,,0,54721.1,6103.6,2.0,0.0,0,0,3,0.0,18240.366666666665,0
56822.0,56822.0,56822.0,3484601.0,61.0,46,2,2.0,50.0,22.0,38.0,33035.6,1.0,3,39.666666666666664,16.441816606851365,2,50.0,0,57679.6,0.0,1.0,0.0,0,0,3,0.0,19226.533333333333,0
78598.1,78598.1,78598.1,3484902.0,19.0,57,1,2.0,34.0,33.0,48.0,24829.8,2.0,3,41.666666666666664,20.79262689833426,2,34.0,0,74099.5,0.0,2.0,0.0,0,0,3,0.0,24699.833333333332,0
24074.8,16227.3,16227.3,3485001.0,11.0,45,1,5.0,,72.0,40.0,16259.6,3.0,1,45.0,,1,,0,16259.6,7847.5,3.0,0.0,0,0,1,0.0,16259.6,0
33515.36,26608.76,26608.76,3485101.0,10.0,49,1,2.0,34.0,71.0,60.0,17916.5,5.0,3,39.0,19.078784028338912,2,34.0,0,22768.1,6906.6,5.0,0.0,1,0,2,0.5,7589.366666666666,0
24742.8,12562.2,12562.2,3485201.0,11.0,45,1,3.0,,42.0,31.0,11792.7,2.0,1,45.0,,1,,0,11792.7,0.0,2.0,0.0,0,0,1,0.0,11792.7,0
42305.8,42105.8,42105.8,3485401.0,15.0,47,1,3.0,,43.0,40.0,21446.2,2.0,2,45.5,2.1213203435596424,1,,0,42390.7,0.0,2.0,0.0,0,0,2,0.0,21195.35,0
47353.5,47353.5,47353.5,3485601.0,17.0,38,1,2.0,,93.0,40.0,21927.0,2.0,2,39.5,2.1213203435596424,1,,0,47738.9,0.0,2.0,0.0,0,0,2,0.0,23869.45,0
35249.8,35249.8,94.5,3485701.0,17.0,70,2,2.0,,,,0.0,3.0,2,71.0,1.4142135623730951,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
27544.2,27544.2,27544.2,3485801.0,12.0,60,2,5.0,50.0,33.0,40.0,27641.4,2.0,1,60.0,,0,50.0,0,27641.4,0.0,2.0,0.0,0,0,1,0.0,27641.4,0
28771.4,24950.9,24950.9,3485901.0,13.0,54,2,3.0,,71.0,20.0,9965.9,3.0,2,38.0,22.627416997969522,1,,0,22678.6,3820.5,2.0,0.0,0,0,2,0.0,11339.3,0
21961.3,18209.3,18209.3,3486001.0,,40,2,2.0,,41.0,40.0,1950.8,1.0,2,42.5,3.5355339059327378,1,,0,15071.699999999999,0.0,1.5,0.0,0,0,2,0.0,7535.849999999999,0
18850.9,13027.4,13027.4,3486101.0,18.0,55,1,5.0,,,,15129.7,4.0,1,55.0,,1,,0,15129.7,0.0,4.0,0.0,0,0,1,0.0,15129.7,0
72828.2,72588.2,72588.2,3486201.0,14.0,46,1,1.0,35.0,21.0,40.0,32600.8,2.0,3,37.0,15.588457268119896,2,35.0,0,54208.8,0.0,2.0,0.0,0,0,3,0.0,18069.600000000002,0
59070.5,59070.5,59070.5,3486602.0,8.0,45,1,1.0,,26.0,38.0,28217.7,1.0,2,43.0,2.8284271247461903,1,,0,57334.2,0.0,1.5,0.0,0,0,2,0.0,28667.1,0
19403.0,19403.0,19403.0,3486701.0,9.0,48,1,5.0,,81.0,40.0,23267.2,2.0,1,48.0,,1,,0,23267.2,0.0,2.0,0.0,0,0,1,0.0,23267.2,0
32481.6,32481.6,32481.6,3486801.0,8.0,41,2,2.0,,34.0,15.0,0.0,2.0,2,40.0,1.4142135623730951,1,,0,29854.8,0.0,1.5,0.0,0,0,2,0.0,14927.4,0
40351.7,40351.7,40351.7,3486901.0,10.0,48,2,1.0,34.0,23.0,35.0,38689.4,1.0,2,32.5,21.920310216782973,0,34.0,0,38689.4,0.0,1.0,0.0,1,0,1,1.0,19344.7,0
34828.3,34828.3,34828.3,3487101.0,28.0,49,1,1.0,,83.0,40.0,17856.7,1.0,2,49.5,0.7071067811865476,1,,0,31131.0,0.0,1.0,0.0,0,0,2,0.0,15565.5,0
22860.9,22860.9,22860.9,3487201.0,12.0,38,1,1.0,,32.0,40.0,23171.7,1.0,1,38.0,,1,,0,23171.7,0.0,1.0,0.0,0,0,1,0.0,23171.7,0
4013.64,4013.64,4013.64,3487301.0,16.0,41,2,5.0,,52.0,42.0,6694.8,2.0,2,48.5,10.606601717798213,1,,0,20691.7,0.0,2.0,0.0,0,0,2,0.0,10345.85,1
17515.25,17515.25,17515.25,3487401.0,22.0,58,2,2.0,,52.0,40.0,16915.9,2.0,1,58.0,,0,,0,16915.9,0.0,2.0,0.0,0,0,1,0.0,16915.9,0
10093.6,10093.6,-500.0,3487601.0,23.0,83,2,4.0,,,,0.0,3.0,1,83.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
25566.7,19857.2,2955.4,3487801.0,15.0,61,2,2.0,,,,0.0,2.0,2,64.0,4.242640687119285,1,,0,0.0,5709.5,2.5,0.0,0,1,1,1.0,0.0,1
45044.3,30733.0,30733.0,3487901.0,12.0,60,2,2.0,,91.0,40.0,0.0,4.0,4,47.25,18.997806890972093,2,,0,18048.9,4956.1,2.5,0.0,0,1,3,0.3333333333333333,4512.225,0
4307.9,-2160.0,-2160.0,3488101.0,21.0,49,1,5.0,,,,0.0,2.0,1,49.0,,1,,0,0.0,6467.9,2.0,0.0,0,0,1,0.0,0.0,1
19308.5,19308.5,19308.5,3488201.0,7.0,54,1,1.0,,51.0,40.0,19422.0,3.0,1,54.0,,1,,0,19422.0,0.0,3.0,0.0,0,0,1,0.0,19422.0,0
51297.8,51297.8,49461.8,3488301.0,19.0,85,1,2.0,,,,0.0,3.0,2,84.0,1.4142135623730951,1,,0,0.0,0.0,3.5,0.0,0,2,0,2.0,0.0,0
65878.5,65878.5,9168.5,3488401.0,11.0,73,1,2.0,,,,0.0,3.0,2,73.5,0.7071067811865476,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
18080.9,16436.9,16436.9,3488501.0,20.0,42,2,1.0,35.0,52.0,40.0,16401.1,1.0,2,29.5,17.67766952966369,1,35.0,0,16401.1,0.0,1.0,0.0,1,0,1,1.0,8200.55,0
32802.1,31696.3,31696.3,3488801.0,12.0,38,1,2.0,,93.0,50.0,24762.8,2.0,2,37.0,1.4142135623730951,1,,0,31645.3,1105.8,2.0,0.0,0,0,2,0.0,15822.65,0
41737.0,41737.0,41737.0,3488901.0,8.0,45,1,2.0,,52.0,40.0,0.0,1.0,2,43.5,2.1213203435596424,1,,0,0.0,0.0,1.0,0.0,0,0,2,0.0,0.0,0
47738.1,47738.1,36865.0,3489001.0,9.0,48,2,1.0,,32.0,35.0,17341.8,1.0,3,57.0,11.532562594670797,1,,0,35878.7,0.0,1.3333333333333333,0.0,0,1,2,0.5,11959.566666666666,0
19241.39,19241.39,19241.39,3489101.0,18.0,29,1,1.0,,,,19752.1,1.0,1,29.0,,1,,0,19752.1,0.0,1.0,0.0,0,0,1,0.0,19752.1,0
92861.5,92861.5,70064.3,3489201.0,27.0,65,1,2.0,,,,0.0,3.0,2,64.0,1.4142135623730951,1,,0,37893.2,0.0,3.0,0.0,0,1,1,1.0,18946.6,0
44784.64,39492.84,39492.84,3489301.0,12.0,43,2,1.0,,22.0,40.0,25609.5,2.0,2,41.5,2.1213203435596424,1,,0,25609.5,0.0,1.5,0.0,0,0,2,0.0,12804.75,0
12283.2,12283.2,350.8,3489401.0,7.0,85,2,4.0,,,,0.0,3.0,1,85.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
25645.2,14957.11,-120.0,3489502.0,14.0,69,1,2.0,,,,0.0,3.0,2,66.5,3.5355339059327378,1,,0,0.0,5227.8,3.0,0.0,0,1,1,1.0,0.0,0
48904.1,48904.1,48904.1,3489601.0,77.0,36,2,1.0,,41.0,40.0,29879.1,1.0,2,37.0,1.4142135623730951,1,,0,50780.6,0.0,1.5,0.0,0,0,2,0.0,25390.3,0
31540.9,31249.3,5736.1,3489701.0,28.0,72,2,2.0,,83.0,50.0,0.0,2.0,2,69.5,3.5355339059327378,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,0
22399.0,21633.8,21633.8,3489801.0,11.0,49,1,2.0,,75.0,60.0,13812.9,1.0,2,52.0,4.242640687119285,1,,0,13812.9,0.0,1.0,0.0,0,0,2,0.0,6906.45,0
60466.7,30357.6,30357.6,3489901.0,16.0,55,1,2.0,50.0,93.0,40.0,0.0,3.0,4,38.75,18.191115047370424,2,50.0,0,31123.0,30109.1,1.75,0.0,0,0,4,0.0,7780.75,0
61278.8,56474.5,56474.5,3490001.0,10.0,46,2,1.0,34.0,71.0,40.0,0.0,3.0,3,37.333333333333336,17.672954855748753,1,34.0,0,35769.5,0.0,2.3333333333333335,0.0,1,0,2,0.5,11923.166666666666,0
44805.6,44805.6,44805.6,3490101.0,14.0,64,2,2.0,,42.0,35.0,18888.1,3.0,2,63.5,0.7071067811865476,1,,0,18888.1,0.0,2.5,0.0,0,0,2,0.0,9444.05,0
47573.9,47573.9,770.5,3490201.0,10.0,72,1,2.0,,,,0.0,1.0,2,71.5,0.7071067811865476,1,,0,0.0,0.0,1.5,0.0,0,2,0,2.0,0.0,0
29449.5,27949.5,27949.5,3490301.0,,47,2,2.0,,74.0,40.0,0.0,1.0,2,44.0,4.242640687119285,1,,0,25351.6,0.0,1.5,0.0,0,0,2,0.0,12675.8,0
40779.0,40779.0,40779.0,3490501.0,12.0,37,1,2.0,,52.0,40.0,26669.0,2.0,2,37.5,0.7071067811865476,1,,0,41360.8,0.0,2.0,0.0,0,0,2,0.0,20680.4,0
62323.3,62323.3,33262.1,3490701.0,17.0,49,1,1.0,,24.0,35.0,31555.9,2.0,3,65.66666666666667,14.433756729740644,2,,0,31555.9,0.0,2.0,0.0,0,2,1,2.0,10518.633333333333,0
19132.45,19132.45,-236.94,3490801.0,14.0,71,2,3.0,,,,0.0,1.0,1,71.0,,0,,0,0.0,0.0,1.0,0.0,0,1,0,1.0,0.0,0
27152.3,27152.3,27152.3,3490901.0,11.0,44,1,1.0,,31.0,40.0,26209.3,2.0,1,44.0,,1,,0,26209.3,0.0,2.0,0.0,0,0,1,0.0,26209.3,0
35604.7,20900.1,20900.1,3491001.0,16.0,58,2,5.0,,74.0,40.0,0.0,3.0,2,45.0,18.384776310850235,1,,0,21451.7,0.0,2.5,0.0,0,0,2,0.0,10725.85,0
65976.5,58029.5,58029.5,3491101.0,27.0,57,1,2.0,,75.0,40.0,22901.0,2.0,3,47.0,15.620499351813308,1,,0,58372.8,7947.0,1.6666666666666667,0.0,0,0,3,0.0,19457.600000000002,0
68786.3,68786.3,50158.9,3491201.0,12.0,69,1,5.0,,,,50656.6,1.0,1,69.0,,1,,0,50656.6,0.0,1.0,0.0,0,1,0,1.0,50656.6,0
57772.4,19180.2,3486.9,3491301.0,11.0,58,2,2.0,,,,2160.7,2.0,3,63.333333333333336,16.65332799572906,1,,0,2160.7,18059.4,3.3333333333333335,0.0,0,1,2,0.5,720.2333333333332,0
27978.7,27978.7,27978.7,3491401.0,20.0,37,2,3.0,,,55.0,19914.2,2.0,1,37.0,,0,,0,19914.2,0.0,2.0,0.0,0,0,1,0.0,19914.2,0
42505.1,42505.1,42505.1,3491501.0,17.0,45,2,5.0,,91.0,20.0,7084.7,1.0,2,48.5,4.949747468305833,1,,0,42835.2,0.0,1.0,0.0,0,0,2,0.0,21417.6,0
10998.2,10998.2,0.0,3491601.0,26.0,81,2,4.0,,,,0.0,3.0,1,81.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
42813.4,42813.4,178.8,3491701.0,9.0,66,1,2.0,,,,0.0,2.0,2,68.5,3.5355339059327378,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,0
26933.3,26933.3,0.0,3491802.0,18.0,75,1,2.0,,,,0.0,5.0,2,72.5,3.5355339059327378,1,,0,0.0,0.0,4.0,0.0,0,2,0,2.0,0.0,0
20317.8,20317.8,20317.8,3491901.0,17.0,53,1,5.0,,72.0,50.0,22346.1,1.0,1,53.0,,1,,0,22346.1,0.0,1.0,0.0,0,0,1,0.0,22346.1,0
47495.0,47495.0,47495.0,3492001.0,18.0,47,1,5.0,,33.0,40.0,0.0,1.0,1,47.0,,1,,0,0.0,0.0,1.0,0.0,0,0,1,0.0,0.0,0
16082.5,16082.5,-480.0,,35.0,86,2,4.0,,,,0.0,4.0,1,86.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,0
49052.23,43330.83,25087.63,3492201.0,10.0,57,2,2.0,,53.0,23.0,14135.91,2.0,4,58.75,24.4455176532086,1,,0,26729.129999999997,5721.4,1.75,0.0,0,2,2,1.0,6682.282499999999,0
48627.2,48627.2,48627.2,3492301.0,11.0,31,2,1.0,,33.0,40.0,21603.7,1.0,2,36.5,7.7781745930520225,1,,0,49366.7,0.0,1.0,0.0,0,0,2,0.0,24683.35,0
38947.6,33347.6,33347.6,3492401.0,17.0,43,1,1.0,,33.0,40.0,17729.9,2.0,2,38.0,7.0710678118654755,1,,0,30100.600000000002,0.0,1.5,0.0,0,0,2,0.0,15050.300000000001,0
19029.7,18279.7,18279.7,3492501.0,11.0,24,1,1.0,,33.0,45.0,18703.4,2.0,1,24.0,,1,,0,18703.4,0.0,2.0,0.0,0,0,1,0.0,18703.4,0
58129.9,58129.9,58129.9,3492701.0,31.0,38,2,2.0,,24.0,40.0,27103.6,2.0,2,40.0,2.8284271247461903,1,,0,58835.0,0.0,2.0,0.0,0,0,2,0.0,29417.5,0
95509.6,94721.7,94721.7,3492801.0,19.0,57,2,2.0,,12.0,40.0,53309.1,2.0,2,57.5,0.7071067811865476,1,,0,96285.79999999999,0.0,2.5,0.0,0,0,2,0.0,48142.899999999994,0
77531.8,44918.7,44918.7,3492903.0,19.0,44,2,1.0,,51.0,50.0,0.0,4.0,2,44.5,0.7071067811865476,1,,0,34759.2,32613.1,4.0,0.0,0,0,2,0.0,17379.6,0
28800.3,22433.2,22433.2,3493101.0,13.0,46,2,2.0,,41.0,37.0,18486.0,3.0,2,47.5,2.1213203435596424,1,,0,23039.6,6367.1,2.5,0.0,0,0,2,0.0,11519.8,0
113007.01,113007.01,113007.01,3493201.0,8.0,43,1,2.0,,14.0,40.0,0.0,2.0,2,38.0,7.0710678118654755,1,,0,0.0,0.0,2.0,0.0,0,0,2,0.0,0.0,0
68958.7,68958.7,68958.7,3493302.0,17.0,49,1,2.0,,71.0,40.0,14183.3,1.0,4,37.5,17.59734828508735,3,,0,59229.5,0.0,1.0,0.0,0,0,4,0.0,14807.375,0
65830.6,65830.6,43073.0,3493401.0,22.0,62,2,2.0,,33.0,50.0,0.0,3.0,2,70.5,12.020815280171307,1,,0,0.0,0.0,3.0,0.0,0,1,1,1.0,0.0,0
15823.0,8387.9,8387.9,3493601.0,9.0,46,1,1.0,,74.0,,8994.5,5.0,1,46.0,,1,,0,8994.5,0.0,5.0,0.0,0,0,1,0.0,8994.5,0
11857.5,11857.5,-292.0,,57.0,86,2,4.0,,,,0.0,5.0,1,86.0,,0,,0,0.0,0.0,5.0,0.0,0,1,0,1.0,0.0,0
89411.9,89411.9,89411.9,3493901.0,12.0,47,2,2.0,34.0,52.0,57.0,0.0,1.0,4,34.5,16.901676445449624,3,34.0,0,21266.1,0.0,1.0,0.0,0,0,4,0.0,5316.525,0
64418.45,64418.45,64418.45,3494101.0,16.0,56,2,2.0,,32.0,38.0,23608.4,2.0,3,45.333333333333336,21.1266025033211,2,,0,64116.2,0.0,1.6666666666666667,0.0,0,0,3,0.0,21372.066666666666,0
48256.7,48256.7,-57.4,3494201.0,38.0,70,1,2.0,,,,0.0,2.0,2,69.5,0.7071067811865476,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,0
51399.8,51399.8,51399.8,3494501.0,9.0,47,2,2.0,50.0,41.0,40.0,31459.8,2.0,3,38.333333333333336,16.77299416721217,1,50.0,0,50119.1,0.0,2.0,0.0,0,0,3,0.0,16706.366666666665,0
21254.2,20654.2,20654.2,3494601.0,55.0,41,2,5.0,,42.0,40.0,21460.4,2.0,1,41.0,,0,,0,21460.4,0.0,2.0,0.0,0,0,1,0.0,21460.4,0
52537.9,52537.9,-1037.5,3494701.0,16.0,72,1,2.0,,,,0.0,2.0,2,69.5,3.5355339059327378,1,,0,81.9,0.0,2.0,0.0,0,2,0,2.0,40.95,0
10489.6,10489.6,-180.0,3494801.0,12.0,72,1,5.0,,,,0.0,3.0,1,72.0,,1,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
23572.0,23572.0,4331.4,3494901.0,20.0,86,1,4.0,,,,0.0,3.0,1,86.0,,1,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
38183.23,28484.83,28484.83,3495001.0,11.0,52,2,5.0,,52.0,40.0,13825.13,4.0,2,36.0,22.627416997969522,1,,0,28724.83,0.0,3.0,0.0,0,0,2,0.0,14362.415,0
18381.29,17600.35,17600.35,3495201.0,12.0,51,1,5.0,,93.0,40.0,17355.2,3.0,1,51.0,,1,,0,17355.2,0.0,3.0,0.0,0,0,1,0.0,17355.2,0
32838.9,24874.3,11978.6,3495301.0,26.0,60,2,4.0,,51.0,40.0,0.0,3.0,2,44.0,22.627416997969522,0,,0,9442.3,405.5,2.5,0.0,0,0,2,0.0,4721.15,0
43006.04,43006.04,30346.04,3495401.0,18.0,73,2,5.0,,43.0,45.0,0.0,3.0,2,61.0,16.97056274847714,1,,0,32393.6,0.0,2.5,0.0,0,1,1,1.0,16196.8,0
34308.2,34308.2,34308.2,3495601.0,30.0,43,2,2.0,,41.0,35.0,16020.9,2.0,2,43.5,0.7071067811865476,1,,0,33469.2,0.0,2.0,0.0,0,0,2,0.0,16734.6,0
11372.05,10672.05,-236.94,3495701.0,14.0,69,2,3.0,,,,0.0,4.0,1,69.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,1
13745.75,13745.75,1493.05,3495801.0,12.0,59,1,1.0,,83.0,35.0,0.0,1.0,3,69.0,10.0,2,,0,0.0,0.0,2.3333333333333335,0.0,0,2,1,2.0,0.0,1
39462.0,39462.0,39462.0,3495901.0,35.0,45,2,2.0,35.0,51.0,40.0,14065.5,2.0,4,34.0,17.029386365926403,3,35.0,0,39942.0,0.0,1.5,0.0,0,0,4,0.0,9985.5,0
846.54,846.54,846.54,3496001.0,12.0,66,2,3.0,,,,0.0,3.0,1,66.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
68150.8,55879.2,55879.2,3496101.0,17.0,45,2,2.0,,43.0,40.0,20395.9,4.0,2,48.5,4.949747468305833,1,,0,58631.5,10157.2,2.5,0.0,0,0,2,0.0,29315.75,0
65542.72,40374.62,9147.02,3496201.0,14.0,67,1,2.0,,,,0.0,2.0,2,66.0,1.4142135623730951,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
49986.5,31090.4,31090.4,3496301.0,47.0,40,2,2.0,,72.0,40.0,0.0,4.0,2,41.0,1.4142135623730951,1,,0,27631.0,0.0,3.0,0.0,0,0,2,0.0,13815.5,0
37241.3,29793.7,4480.0,3496401.0,15.0,65,2,1.0,,81.0,40.0,3499.2,4.0,2,65.0,0.0,1,,0,3661.7,0.0,2.5,0.0,0,2,0,2.0,1830.85,0
67875.0,67875.0,19808.7,3496601.0,32.0,68,1,2.0,,,,0.0,3.0,2,67.0,1.4142135623730951,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
8864.5,8864.5,8864.5,3496701.0,43.0,61,2,3.0,,51.0,35.0,15106.3,3.0,1,61.0,,0,,0,15106.3,0.0,3.0,0.0,0,0,1,0.0,15106.3,1
48146.57,48146.57,48146.57,3496901.0,34.0,45,2,2.0,,74.0,60.0,15266.57,3.0,2,48.0,4.242640687119285,1,,0,46072.869999999995,0.0,3.0,0.0,0,0,2,0.0,23036.434999999998,0
32250.2,32250.2,3879.5,3497001.0,16.0,74,1,2.0,,,,0.0,3.0,2,72.5,2.1213203435596424,1,,0,0.0,0.0,2.5,0.0,0,2,0,2.0,0.0,0
33570.3,29131.3,29131.3,3497201.0,10.0,45,2,1.0,,23.0,12.0,6077.6,1.0,2,45.0,0.0,1,,0,29103.9,4439.0,1.5,0.0,0,0,2,0.0,14551.95,0
4136.2,4136.2,1312.9,3497301.0,12.0,76,2,5.0,,,,0.0,4.0,1,76.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,1
0.0,0.0,0.0,,9.0,64,1,1.0,,,,0.0,5.0,1,64.0,,1,,0,0.0,0.0,5.0,0.0,0,0,1,0.0,0.0,1
34108.2,22122.5,2811.5,3497602.0,15.0,66,1,2.0,,,,0.0,3.0,2,64.0,2.8284271247461903,1,,0,0.0,0.0,4.0,0.0,0,1,1,1.0,0.0,0
10527.7,10527.7,-336.0,3497801.0,19.0,86,2,4.0,,,,0.0,2.0,1,86.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,1
10435.97,-506.03,-506.03,3497901.0,10.0,50,1,5.0,50.0,,,0.0,1.0,2,35.0,21.213203435596427,2,50.0,0,0.0,0.0,1.0,0.0,0,0,2,0.0,0.0,1
33101.0,33101.0,14569.9,3498201.0,11.0,47,2,1.0,,52.0,32.0,14107.4,2.0,3,52.666666666666664,15.30795000427338,1,,0,14107.4,0.0,2.6666666666666665,0.0,0,1,2,0.5,4702.466666666666,0
13780.1,13780.1,13780.1,3498401.0,12.0,47,2,2.0,,83.0,40.0,0.0,2.0,3,39.666666666666664,12.701705922171765,2,,0,0.0,0.0,2.3333333333333335,0.0,0,0,3,0.0,0.0,1
60203.9,60203.9,25318.0,3498501.0,17.0,48,1,1.0,,,,25842.8,2.0,3,64.33333333333333,14.153915830374764,2,,0,25842.8,0.0,2.0,0.0,0,2,1,2.0,8614.266666666666,0
43296.6,43296.6,43296.6,3498601.0,24.0,54,1,2.0,,83.0,45.0,25883.1,2.0,2,51.5,3.5355339059327378,1,,0,42552.0,0.0,1.5,0.0,0,0,2,0.0,21276.0,0
55220.1,54566.7,54566.7,3498701.0,7.0,47,1,2.0,,24.0,40.0,33712.8,1.0,2,44.5,3.5355339059327378,1,,0,51895.3,653.4,1.5,0.0,0,0,2,0.0,25947.65,0
58515.3,58515.3,58515.3,3498901.0,10.0,50,1,2.0,50.0,72.0,40.0,32329.9,2.0,3,40.333333333333336,17.616280348965084,1,50.0,0,59034.8,0.0,2.0,0.0,0,0,3,0.0,19678.266666666666,0
33445.61,33445.61,-1224.88,3499001.0,16.0,79,2,2.0,,,,0.0,3.0,2,79.5,0.7071067811865476,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,0
26550.24,26550.24,11788.24,3499201.0,7.0,81,2,4.0,,,,12088.24,2.0,1,81.0,,0,,0,12088.24,0.0,2.0,0.0,0,1,0,1.0,12088.24,0
37245.5,37245.5,24125.7,3499301.0,29.0,68,2,4.0,,41.0,40.0,0.0,3.0,2,57.5,14.849242404917497,0,,0,40611.2,0.0,2.5,0.0,0,1,1,1.0,20305.6,0
41766.5,29366.5,29366.5,3499401.0,,35,1,1.0,,52.0,40.0,14947.9,2.0,2,35.0,0.0,1,,0,27145.699999999997,0.0,1.5,0.0,0,0,2,0.0,13572.849999999999,0
53031.2,52585.3,32049.2,,35.0,63,1,2.0,,82.0,40.0,5626.1,2.0,3,51.333333333333336,17.672954855748753,2,,0,33089.2,445.9,2.0,0.0,0,0,3,0.0,11029.733333333332,0
51551.8,51551.8,51551.8,3499701.0,9.0,46,1,2.0,,21.0,60.0,54177.7,1.0,2,46.0,0.0,1,,0,54177.7,0.0,1.5,0.0,0,0,2,0.0,27088.85,0
